area_sqft,floors,rooms,hvac,solar,solar_kw,total
1742.6,1,5,True,False,0,8225508
2212.0,2,8,True,True,5,20866393
1057.3,1,2,False,True,5,5557100
5219.3,1,16,True,True,8,24208241
3217.2,1,8,False,False,0,12379642
2504.0,1,10,False,False,0,11977953
1653.1,2,4,True,False,0,14754741
2288.5,1,9,False,False,0,11906757
2384.7,1,5,False,False,0,10179504
1410.6,1,7,False,False,0,6951510
2252.8,1,11,False,False,0,10128897
800,1,4,False,True,5,4421569
2309.7,2,5,False,False,0,18893132
2194.1,1,5,False,True,4,10271146
1094.2,1,4,False,False,0,4782337
2170.0,1,9,False,False,0,9991506
946.7,2,3,False,True,5,9021913
1831.6,1,5,False,False,0,8209036
1385.5,1,3,True,False,0,6476246
2027.6,1,6,False,False,0,8581201
3422.0,1,11,False,False,0,14910196
2788.0,1,7,False,False,0,12781051
2291.6,2,5,False,True,5,20662953
2532.9,2,6,False,False,0,22222935
1023.5,1,3,False,False,0,4974030
2614.2,1,10,False,False,0,11751689
3015.1,2,9,False,False,0,26341442
2265.0,1,9,True,False,0,10986050
1474.0,3,4,True,True,5,19499037
5154.2,2,17,False,False,0,41210211
1503.6,1,4,False,True,5,7463883
2159.0,2,6,False,True,7,20341049
1394.2,1,3,True,False,0,6565249
4471.4,2,14,True,False,0,38969358
1481.2,1,7,False,False,0,7111078
944.3,1,2,False,False,0,4077202
931.1,1,2,False,False,0,4008427
1925.2,2,6,False,False,0,16091989
1720.5,2,5,False,True,3,17116172
1621.3,1,4,True,False,0,7802670
1339.3,1,3,False,True,8,7115557
1490.5,1,5,False,False,0,6909812
1754.7,1,6,False,True,7,9090709
1488.4,1,2,True,False,0,6664600
1899.2,1,4,False,False,0,8250267
3016.7,2,9,False,False,0,25799028
800,1,3,False,False,0,3544826
1773.7,3,6,False,False,0,21813243
1478.5,1,4,False,False,0,6484098
2386.7,1,8,False,False,0,10925001
2395.6,1,6,False,False,0,11096586
1935.4,1,6,False,True,3,9490360
4043.9,2,14,False,False,0,34251835
1809.6,1,7,False,False,0,8629962
1132.4,1,5,False,False,0,5690931
1217.0,1,2,False,True,7,5934914
1515.2,1,3,False,False,0,6846395
1271.3,2,3,False,False,0,10824125
800,1,3,False,True,3,4396272
1309.5,2,4,True,False,0,12492459
2788.5,2,8,False,False,0,22947419
2599.3,1,7,False,False,0,10967114
1362.7,1,4,False,False,0,5903330
3041.4,1,9,False,True,10,14676590
1519.7,1,4,False,False,0,6826354
1566.6,2,2,False,False,0,12858999
1983.8,1,7,True,True,9,10336225
3456.5,2,9,True,True,9,29564294
2556.1,1,8,True,False,0,12400565
3017.0,1,10,False,True,6,13325538
1194.2,1,3,False,False,0,5181807
1865.9,1,2,False,True,8,8148718
5305.0,1,18,False,False,0,21483628
1405.3,1,3,True,False,0,6353441
2959.0,1,9,False,True,9,14310234
1353.8,1,5,False,False,0,6090820
1448.0,1,5,False,False,0,6826376
1616.9,1,6,False,False,0,7201681
2700.8,2,6,False,False,0,22894012
1039.0,1,3,False,True,4,5448249
1067.9,1,3,False,False,0,4401798
2323.1,1,9,False,False,0,10539877
2415.2,2,8,True,False,0,21888602
1610.3,2,6,False,False,0,14221902
1938.7,1,7,False,False,0,8960304
2024.9,1,7,False,True,9,10029702
2377.4,2,5,False,False,0,20619349
4122.1,1,14,False,True,5,17862549
2227.4,2,8,False,False,0,18113509
2453.4,1,8,False,False,0,10799931
1593.5,2,2,False,False,0,14207824
1447.1,1,6,False,False,0,6305086
2153.2,2,6,False,False,0,18480879
2522.2,1,6,True,False,0,11323972
1312.9,2,2,False,False,0,11137950
1665.2,1,7,False,False,0,7522302
1270.5,2,4,False,False,0,11491766
1933.0,1,5,False,False,0,9010849
1873.0,2,4,False,False,0,16848016
1889.0,1,8,True,False,0,9454682
1415.6,2,7,False,False,0,12478326
1447.1,2,3,False,True,9,13335651
933.0,2,2,True,False,0,8221259
3001.3,2,7,False,False,0,26212984
800,2,2,True,False,0,6825014
1623.4,2,3,False,False,0,13723508
1033.8,3,2,False,False,0,12882571
1400.7,2,5,True,False,0,11946638
2005.0,1,6,True,False,0,9492609
1435.2,1,4,False,False,0,6606303
1668.5,2,6,False,True,4,15704359
931.3,1,2,False,True,7,5135879
2443.5,2,8,False,False,0,20981086
1480.0,1,6,False,False,0,6955303
1467.0,1,4,False,False,0,6453108
2398.3,1,7,False,False,0,10113262
1282.9,1,2,False,False,0,6264837
1202.9,2,5,True,True,8,11705464
800,3,2,False,True,8,11186536
1275.3,1,2,True,True,7,6385841
2216.7,1,7,True,False,0,10832846
2801.9,2,9,True,False,0,25658857
2137.1,1,8,False,False,0,9889265
5317.5,1,18,False,False,0,22228057
2268.2,1,7,False,False,0,9831084
2897.8,2,8,False,False,0,24722617
1656.8,1,6,True,False,0,8343242
2812.7,2,10,False,False,0,24448330
1705.8,1,5,False,False,0,7529717
1388.1,1,4,False,False,0,6574743
887.6,1,5,False,True,4,5140151
800,2,4,False,False,0,7376134
1511.0,1,4,False,False,0,6627246
2158.0,1,7,True,False,0,11128137
1229.9,1,4,False,True,3,5856536
2581.1,1,8,True,False,0,11783267
1009.2,1,2,True,True,5,5178489
1157.4,1,2,False,False,0,4984194
1246.8,1,2,False,False,0,5159112
1345.9,3,2,False,False,0,16895035
1010.1,1,3,False,False,0,4350660
1419.5,2,2,False,False,0,11538740
2024.6,2,10,True,False,0,19515853
3415.7,1,9,False,True,7,14693263
2894.5,1,8,False,False,0,11962359
1972.8,1,7,False,False,0,9060028
2302.8,1,6,False,False,0,10014339
1012.3,1,2,False,False,0,4554895
1828.7,2,5,False,False,0,16116898
1960.1,1,5,False,False,0,7860807
2351.0,2,3,False,False,0,20476398
1918.3,3,6,False,False,0,23744510
2137.3,2,8,True,False,0,19832093
1116.1,1,2,False,False,0,4680232
1385.1,2,5,True,False,0,12498249
1092.0,2,4,True,False,0,9827419
1686.7,2,5,False,False,0,14552256
2932.0,1,8,False,True,3,12736981
3470.9,1,11,False,True,6,15356087
2240.8,1,7,False,False,0,9815640
2790.1,2,9,False,False,0,25194283
2587.7,1,9,False,False,0,11822383
1439.6,1,7,False,True,6,7216953
2783.4,1,11,True,False,0,13441681
1860.3,1,7,False,False,0,8349604
4195.1,2,14,False,True,7,36457274
1798.0,1,5,True,False,0,8883212
4296.0,2,14,False,False,0,34454726
1241.9,1,4,True,False,0,5975096
3992.9,1,13,True,False,0,17362248
1639.7,2,5,False,False,0,13958964
2111.4,1,5,False,False,0,8740455
1866.3,2,8,False,False,0,16929622
2186.8,2,8,False,False,0,19251935
1174.5,2,3,False,False,0,10288212
2145.0,2,5,False,True,7,19472872
1644.6,1,5,False,False,0,7495767
868.3,1,5,False,False,0,4231012
1573.9,2,7,False,True,10,15020197
3283.8,2,10,False,False,0,26951332
1882.2,1,8,False,False,0,8172605
1762.5,1,2,False,True,10,8919574
996.0,1,2,False,False,0,4229936
2638.2,1,9,False,False,0,11580583
1616.0,1,6,False,True,8,8620650
1631.0,1,6,True,False,0,8275799
1749.2,1,5,False,False,0,7764122
1472.6,1,3,False,True,6,7527780
1120.0,1,3,True,False,0,5030113
1063.2,1,2,False,False,0,4819005
1300.0,2,5,False,False,0,11801273
1871.7,1,7,False,False,0,9062463
2026.7,1,6,False,True,4,9638055
1600.0,1,7,False,False,0,7523996
1187.1,2,5,False,False,0,10901301
2354.7,1,8,True,False,0,11485886
2384.0,1,9,False,False,0,10922049
1103.6,2,2,False,False,0,9369636
1563.1,2,4,True,False,0,14807189
1213.2,1,3,True,False,0,5908396
1212.5,1,3,False,False,0,5130186
879.7,1,2,False,True,9,4680533
1585.5,1,4,False,False,0,6650976
1728.3,2,4,False,False,0,14449593
3786.8,1,12,False,True,5,16792330
1710.7,1,7,False,True,4,8510187
2837.3,1,10,True,True,6,14469864
2296.2,1,6,False,False,0,9906716
1446.9,1,3,True,False,0,7130318
6000,1,18,False,False,0,24884365
2374.1,1,10,False,False,0,10441803
1902.0,1,7,False,False,0,8496725
2670.6,1,9,True,False,0,11772318
1218.2,1,2,False,True,10,6585069
2326.6,2,7,False,False,0,19651037
1496.8,1,5,False,False,0,7105553
864.1,2,4,False,False,0,7698727
1941.0,1,5,False,False,0,8771461
2184.0,1,7,False,True,10,10849318
3048.1,1,9,False,False,0,12581004
2597.8,1,7,False,False,0,11216449
2483.1,1,8,True,False,0,11454346
1066.5,2,2,False,False,0,8867754
1752.7,2,2,False,False,0,14030114
1994.8,1,7,False,True,10,10395077
3191.8,1,11,False,False,0,13781876
4328.4,2,12,False,False,0,35548590
1446.4,1,7,False,True,5,7716918
1218.1,1,2,True,False,0,5673201
2151.1,2,5,False,False,0,18593693
1013.7,1,2,False,False,0,4734268
2048.9,1,6,False,False,0,9187093
1168.7,1,4,True,False,0,6008492
1707.5,2,3,False,False,0,15107326
970.9,1,3,False,True,6,5362454
1615.9,1,7,True,False,0,8395480
2544.9,1,7,True,False,0,12203508
2119.4,1,3,False,True,5,9186238
3692.8,1,9,False,False,0,14226498
1563.1,3,7,False,False,0,19806830
1434.9,2,3,True,False,0,13355623
1982.8,2,6,False,True,6,16176675
1747.0,2,6,False,False,0,15691791
1366.8,1,5,False,False,0,6087059
800,1,3,False,False,0,3834071
987.4,1,3,False,False,0,4408024
3630.6,1,12,False,False,0,15914933
1165.6,2,5,False,False,0,10704897
2367.9,1,9,False,False,0,10561055
1705.8,2,4,False,False,0,15159075
2135.1,3,6,False,False,0,26239033
2555.2,1,8,True,False,0,11769333
2251.2,1,6,False,True,7,11591903
1821.8,1,7,False,False,0,9119705
842.0,3,4,False,False,0,11314082
3912.6,2,11,False,True,9,30414980
1532.2,1,7,True,True,5,8485864
4176.7,1,12,False,True,7,18076331
1232.0,1,2,False,True,10,6210712
1621.3,2,4,False,False,0,14219370
1376.5,2,2,False,False,0,11955254
2027.5,1,8,False,False,0,9533645
2655.1,2,8,False,False,0,21508767
2040.9,3,6,True,True,9,28258723
2229.3,1,8,False,False,0,10310337
4043.4,1,13,True,False,0,17412862
2635.4,1,7,False,False,0,11304133
1768.7,2,5,False,False,0,15393253
1236.5,1,3,False,False,0,5158643
2134.3,1,5,False,True,7,9516377
4478.9,1,14,False,False,0,18464958
1552.5,1,4,False,False,0,6692657
3881.2,2,13,False,False,0,34342772
2253.6,2,6,True,False,0,19205836
1005.9,1,3,True,False,0,5001224
1482.3,2,4,False,False,0,13173858
1684.8,1,8,False,False,0,7203477
1834.5,2,6,False,True,8,16943391
941.7,2,2,False,False,0,8106244
2269.2,1,7,False,False,0,10805683
2082.3,2,5,True,True,4,17935160
1278.9,2,5,False,True,3,12340071
1060.3,2,2,False,False,0,8417575
1316.2,1,5,False,False,0,6151036
1474.3,3,2,True,False,0,19003318
892.0,2,3,False,True,4,8708284
1414.7,1,6,False,False,0,6629295
1769.1,1,8,False,False,0,8298536
1443.1,1,3,False,True,6,6584276
800,1,6,True,False,0,4363251
800,1,5,True,False,0,4367417
1266.1,2,4,False,False,0,10647497
4199.3,1,11,True,False,0,18453799
1869.7,1,5,False,False,0,8619354
2027.1,1,5,False,False,0,9071907
880.4,1,2,True,True,7,4977484
1069.7,2,2,False,True,9,10281056
1133.1,1,5,False,False,0,5704063
2194.4,1,6,False,False,0,9155354
800,1,4,False,False,0,3766831
925.4,1,4,False,True,6,5501218
3894.1,1,13,True,False,0,17287136
1235.8,2,4,False,False,0,10818776
1887.2,2,3,False,True,9,16558812
1737.7,1,7,False,False,0,7919900
1668.9,1,4,False,False,0,7433964
1513.9,1,5,False,False,0,6889988
1397.9,1,5,False,False,0,6015714
1586.1,1,4,False,True,3,7656950
1358.5,1,4,False,False,0,6144086
1593.3,2,7,False,True,3,15419158
990.4,1,3,True,False,0,4923730
2759.8,1,8,False,False,0,12856388
1793.0,1,6,False,False,0,8075054
1527.5,1,2,False,False,0,6536286
1842.4,3,6,True,False,0,24014435
1742.2,2,6,True,False,0,16097780
3169.7,1,11,False,False,0,13060939
1427.7,2,5,False,False,0,13149577
1825.3,1,6,True,False,0,9363997
3286.7,1,11,False,True,6,14058010
1600.8,1,7,False,False,0,8348155
2040.8,1,6,False,False,0,8912413
800,1,2,False,False,0,3675608
2495.7,2,8,True,False,0,21350271
2164.1,1,5,True,False,0,9853449
845.7,1,6,False,False,0,4682461
3376.3,1,10,False,True,5,13872196
1598.9,1,5,False,False,0,7314656
1387.0,2,5,False,False,0,11150526
1720.3,2,3,False,False,0,14019168
1358.8,1,5,True,True,7,7576418
2191.3,1,9,False,False,0,10134796
1476.8,2,3,True,False,0,12338445
2955.3,1,11,False,False,0,13427102
1620.6,1,5,False,False,0,7338680
1620.3,1,4,False,False,0,7250715
1231.6,1,2,False,True,6,6094721
1073.5,1,3,False,False,0,4930744
1703.4,1,7,False,False,0,7541127
3175.5,1,9,False,True,7,14315028
963.3,2,3,True,False,0,8970937
1608.4,1,4,True,False,0,7419163
1274.9,1,3,True,False,0,5953372
1715.9,1,6,False,False,0,8096141
1405.5,1,6,False,False,0,6388041
1206.2,1,4,True,False,0,5823015
1277.2,1,3,False,True,7,6612249
1740.9,1,4,False,False,0,7706237
1888.7,1,6,False,False,0,9447442
2942.0,1,10,False,True,9,13966855
2449.0,1,8,False,False,0,10942238
2281.1,1,9,False,False,0,10321677
971.6,1,2,True,False,0,4585498
2686.1,1,8,False,False,0,11543494
800,1,4,False,False,0,3687735
2461.3,3,9,False,False,0,30859836
1482.9,1,6,False,False,0,6760040
1867.7,1,6,True,False,0,9637476
977.3,3,7,False,False,0,13722635
1133.7,1,5,True,False,0,5778283
2284.9,1,11,True,False,0,11661212
2877.8,1,9,False,True,7,13270162
1763.6,1,10,True,False,0,9557528
1873.2,1,6,False,False,0,8535877
1464.0,1,5,True,True,3,7570500
3787.2,1,12,False,True,8,16383213
2511.5,1,8,False,False,0,10537867
2282.8,1,7,False,False,0,10205931
2955.2,1,9,False,True,5,13603754
1419.6,2,3,False,True,10,12468667
1766.2,1,4,False,False,0,7565832
1250.1,1,2,False,False,0,5173809
1449.6,1,4,False,False,0,6402075
800,1,3,False,False,0,3748344
1327.6,1,5,True,False,0,6651134
1718.4,2,7,True,False,0,16239501
1334.1,1,2,False,False,0,5958549
1205.4,3,3,False,False,0,15950996
1339.9,1,4,False,False,0,6149049
1626.6,2,4,False,False,0,14342430
1808.6,1,6,True,False,0,8975681
2187.0,1,7,False,True,6,9631621
2185.6,1,9,False,False,0,10184579
1593.9,2,4,False,False,0,13098513
3488.8,1,12,True,False,0,16276794
1368.6,1,5,False,False,0,6769649
1334.8,2,2,False,True,4,12696914
1072.5,2,2,False,True,7,10642042
2044.1,2,8,False,False,0,17823962
1058.8,1,4,False,False,0,4961665
1292.9,1,5,False,False,0,6376342
1484.7,1,5,False,False,0,6760674
1392.4,2,3,False,False,0,11008531
1258.3,1,3,False,False,0,5522664
1523.3,1,3,False,False,0,6670000
2959.3,1,10,False,False,0,12811063
1964.1,3,6,True,False,0,25729755
1407.5,2,4,False,False,0,12114614
1538.3,2,4,False,False,0,14293996
1725.7,1,7,True,False,0,8683722
2979.8,1,8,True,False,0,14231378
2698.2,1,10,False,False,0,12463818
800,1,3,False,False,0,3727733
1645.8,1,7,True,True,10,8747256
2576.7,1,10,True,False,0,12894982
1537.7,1,5,False,False,0,7095610
1795.1,1,5,True,False,0,8819369
1458.4,1,5,False,True,8,7511874
1632.6,3,4,False,False,0,20199464
1753.7,2,7,True,False,0,15227227
800,2,2,False,False,0,6730431
3092.0,1,10,True,True,5,15109023
1666.1,1,3,False,False,0,6903604
1960.3,1,7,False,True,10,10070501
1289.4,1,5,True,True,4,6931769
1985.4,1,6,False,False,0,8458692
2367.3,1,8,False,False,0,10819181
1122.5,3,2,False,False,0,13585819
1325.4,2,4,True,False,0,11527073
1774.8,1,5,False,False,0,8179062
2735.1,2,7,False,False,0,21530561
2518.2,2,9,False,True,7,21530590
4336.6,1,14,False,True,3,19156861
1186.9,1,2,False,False,0,5158925
1869.0,2,8,False,False,0,15754235
3572.2,2,11,False,False,0,28340320
1725.7,2,4,False,False,0,15820994
2617.6,1,7,False,False,0,10632922
1519.0,1,5,True,False,0,7717798
2710.8,1,8,False,False,0,11339433
1063.0,2,4,True,True,3,10867280
800,2,4,False,False,0,6775846
1551.5,1,2,False,True,9,7454110
2026.0,1,5,False,False,0,8558578
800,1,4,False,True,6,4541152
2498.6,1,9,False,True,8,11317057
1758.3,2,5,False,True,8,17100688
1045.3,2,4,False,True,8,10164937
3579.3,2,10,False,False,0,28158975
1742.7,3,8,False,False,0,23521577
2516.2,1,7,False,False,0,10423778
1197.3,1,4,False,False,0,5507776
2215.2,1,7,False,True,7,10248173
2218.3,1,8,False,True,3,10962188
894.8,3,4,False,False,0,12174316
1090.0,1,4,True,False,0,5073991
1034.2,2,3,True,False,0,8798302
2124.3,1,8,False,False,0,9302787
1395.7,1,4,False,False,0,6487067
2318.2,1,7,True,False,0,10733208
2261.7,2,10,False,False,0,18953615
2363.1,1,9,False,False,0,10124117
1329.1,1,3,False,False,0,5774565
1760.7,1,6,False,False,0,8426234
2829.4,1,9,False,False,0,12522679
800,3,5,False,False,0,10701587
2022.3,1,6,False,False,0,8476762
1062.3,1,3,False,False,0,5240603
1184.3,1,2,True,True,7,6131312
3759.7,1,12,False,False,0,15464036
1486.2,1,2,False,False,0,6501796
1137.0,1,3,False,False,0,4986568
1731.8,1,5,False,False,0,8185249
1408.4,1,3,True,False,0,6535369
2222.7,1,8,False,False,0,9615485
1248.8,1,4,False,False,0,5787910
1727.6,1,5,True,False,0,8541299
800,1,3,False,False,0,3763886
2783.8,1,8,True,False,0,13316246
2319.4,1,12,False,False,0,11000139
2988.9,1,7,False,True,6,13955836
2813.6,1,7,False,False,0,12231318
1119.0,3,7,False,False,0,14847422
1625.6,1,3,False,True,5,7858721
3689.6,2,11,False,False,0,30346119
1108.0,2,3,False,False,0,10199393
2377.3,1,9,False,False,0,10357901
1197.9,3,2,False,False,0,15758096
1487.7,2,2,True,False,0,13549644
2665.2,1,9,False,True,7,11877685
931.4,2,2,False,False,0,8051367
1694.3,2,5,False,False,0,14164960
2606.5,3,8,False,False,0,32601154
800,2,3,False,False,0,7438519
1275.2,1,3,True,False,0,5949234
2033.8,1,9,True,False,0,9963677
2471.7,2,8,False,False,0,21918545
2919.3,2,10,False,True,3,23955015
2509.5,1,7,False,False,0,10710897
1686.5,1,6,False,True,9,8956447
2298.8,1,10,False,False,0,11030191
1441.2,2,7,False,False,0,14020976
1866.5,1,4,False,False,0,8176245
1439.7,1,5,False,False,0,6182904
1261.0,1,4,False,False,0,6206130
1716.6,2,7,True,False,0,16282699
1697.8,1,7,False,False,0,8547715
800,1,2,False,False,0,3621102
1176.1,2,4,False,True,7,11309052
2257.5,2,6,False,True,4,20791879
1301.6,1,5,True,False,0,6718253
1130.9,2,2,True,False,0,9607592
1087.8,2,4,True,False,0,9648807
1855.2,1,4,True,False,0,8730825
2402.3,1,7,False,True,6,11141452
2484.3,1,7,True,True,9,13023611
1667.3,1,5,True,False,0,8211594
2519.7,1,11,True,False,0,12050130
3404.7,1,11,False,True,7,14867448
2392.0,1,5,False,False,0,10027286
3281.5,2,11,False,False,0,26916179
1015.9,1,2,False,False,0,4351531
2251.1,2,7,False,False,0,19155575
1055.0,2,2,False,False,0,8854510
1630.1,2,4,False,False,0,13679842
3248.4,1,13,True,False,0,16508294
1997.6,1,6,False,False,0,8624956
822.8,3,4,True,False,0,10833198
2496.9,1,7,False,False,0,10938366
1409.8,1,3,False,True,5,6597494
2398.2,2,8,False,False,0,20004179
1939.3,2,6,False,False,0,17520804
1432.8,1,4,True,False,0,6854554
1050.4,1,2,True,False,0,4927720
1517.5,2,3,False,False,0,13068553
800,2,4,False,False,0,6996446
1821.2,1,5,False,False,0,8176661
3342.6,2,12,False,False,0,27861279
1576.6,2,7,False,True,9,15054645
1018.8,2,3,False,False,0,8939164
4173.4,1,12,True,False,0,17900570
2182.6,2,6,True,True,10,19733736
1341.8,1,3,True,False,0,6596742
2914.1,2,8,False,False,0,23284639
1256.4,1,3,True,True,7,7280718
2559.7,2,10,False,False,0,22750996
1172.2,1,4,False,False,0,5273551
2835.0,2,8,False,True,5,23390290
1942.5,1,8,False,True,9,9505484
2176.0,1,4,False,False,0,9123474
1380.3,1,7,False,False,0,7070559
2119.6,1,8,False,False,0,9001669
1994.1,2,6,True,False,0,17372390
1637.7,1,5,False,False,0,7628656
1345.4,1,5,True,False,0,6937477
3271.9,1,12,False,True,10,15733355
1124.4,1,3,False,False,0,5021199
914.0,1,4,False,False,0,4435436
1982.3,2,4,False,True,7,17662716
1034.8,2,2,False,False,0,9166153
2062.1,1,5,False,False,0,9335002
3079.7,2,12,False,False,0,26556873
1310.1,2,5,False,True,9,12353989
1475.3,2,7,False,False,0,13584705
1080.9,1,3,True,False,0,5205416
1509.5,1,4,False,False,0,6394863
985.2,1,4,False,False,0,4667738
2296.4,1,8,False,True,7,11337348
1653.7,1,6,False,False,0,7104272
1054.6,2,3,False,False,0,8855746
5493.0,2,16,True,False,0,45184744
2433.1,1,10,False,False,0,11358364
1241.1,1,4,True,False,0,6486207
2143.7,1,7,True,False,0,10541091
2444.0,1,7,False,False,0,10339336
2622.3,2,9,False,False,0,21845405
818.6,1,6,True,False,0,4287086
1602.9,1,8,False,False,0,7889488
4199.1,1,15,True,False,0,19341510
4143.6,2,12,False,False,0,34603645
2442.3,1,7,False,True,8,11726293
1086.9,1,2,False,True,6,5362329
4531.5,1,15,False,False,0,17962890
2095.8,1,7,False,False,0,9970832
1116.0,2,3,False,True,6,10559774
3303.2,2,10,True,False,0,27090818
3609.7,1,12,False,True,7,16698350
3624.3,1,9,False,False,0,14986116
1669.1,1,5,True,False,0,7866570
1579.5,1,5,False,False,0,7812420
1683.6,1,6,False,True,6,8138015
1391.4,1,4,True,False,0,6836369
3719.0,2,11,False,False,0,31206846
2184.0,2,6,False,False,0,17927264
2805.8,3,8,False,False,0,32370476
1617.8,2,7,True,False,0,14498383
1052.5,1,2,False,True,5,5259070
1792.4,1,5,True,False,0,8336451
1374.7,1,3,False,True,7,6739129
2727.1,1,10,False,False,0,12135870
2211.1,2,6,True,False,0,18228019
1722.6,1,5,True,False,0,8487460
2530.8,1,10,False,True,6,12842060
3521.5,1,10,True,False,0,15499057
951.4,1,5,False,False,0,4753606
1189.4,1,6,False,False,0,5626496
1809.1,2,4,False,False,0,14966869
995.6,1,4,False,False,0,4516047
2141.8,1,8,False,False,0,9824814
967.9,1,4,False,False,0,4569897
2726.0,1,8,False,False,0,11602344
3330.5,1,10,False,False,0,14549477
1780.6,1,7,False,False,0,8063506
980.0,2,6,False,False,0,8364629
1598.3,1,5,False,True,6,8186933
1955.9,1,8,False,False,0,9261536
1939.3,1,4,False,True,9,9348964
3062.9,1,10,True,True,5,14841375
2670.5,1,8,False,False,0,11383821
2118.3,2,6,False,False,0,17791727
3452.9,2,10,False,False,0,28872792
2644.0,3,8,False,False,0,33121359
2881.1,2,9,False,False,0,22513840
2965.8,1,7,False,False,0,11576830
2206.8,1,5,False,False,0,9311770
1235.1,1,5,False,False,0,5696305
4086.7,1,11,False,False,0,17239411
2376.2,3,7,True,True,7,33334377
2543.9,1,6,False,True,10,11829048
931.0,1,5,True,False,0,4907990
1894.4,1,6,True,True,9,9737678
1325.8,3,3,False,False,0,17344873
814.6,2,7,False,False,0,7926933
1700.8,1,7,True,False,0,8576800
4258.7,1,17,True,True,8,20192525
2841.6,2,8,False,False,0,23307119
5669.2,2,18,False,False,0,44467813
925.1,1,3,True,False,0,4375264
3237.4,2,10,False,True,6,27969113
1203.0,2,4,False,False,0,11139537
1345.9,1,2,False,True,3,6847251
2349.4,2,5,True,True,6,20131706
1184.2,1,5,True,False,0,5748106
1917.5,1,7,False,True,5,9955815
1772.6,1,4,False,False,0,7979400
1140.7,1,3,False,False,0,4793977
1127.4,3,6,False,False,0,14150296
1808.7,1,7,False,False,0,8704100
1235.1,2,3,False,True,5,11841403
2062.3,1,5,True,False,0,9251141
2486.3,2,7,False,True,6,22022449
1151.6,2,2,False,False,0,9643561
800,3,2,True,False,0,10183872
1310.1,1,3,True,False,0,6410551
1865.3,2,3,True,True,5,17382026
2336.2,1,8,False,False,0,10673573
1325.9,2,4,False,False,0,11877869
1545.1,2,7,True,False,0,14171633
2710.8,2,11,False,True,9,25102981
1923.4,2,5,True,True,8,18071439
2799.9,2,6,False,False,0,22717201
2247.9,1,8,False,False,0,10182444
1440.6,1,6,False,True,4,7711678
2450.8,1,8,True,False,0,11984792
2111.9,1,8,True,True,3,10583211
2221.8,1,7,False,True,9,10624759
1729.3,2,4,False,False,0,15788374
5089.3,1,18,False,False,0,22365990
1366.0,1,4,True,False,0,6551211
3332.3,1,11,True,False,0,16238689
2076.9,1,9,False,False,0,9724254
3350.4,1,7,False,True,9,15086169
2748.0,1,7,False,False,0,12037201
1917.8,2,3,True,False,0,16042175
1918.1,1,4,False,False,0,8949387
1569.0,1,3,False,True,6,7976699
1238.5,1,3,False,False,0,5544476
1791.6,1,7,True,False,0,9147929
931.0,1,5,False,False,0,4297011
1847.2,1,7,False,False,0,8855090
1319.5,1,6,False,True,10,7299184
1728.7,1,8,False,False,0,8154922
1746.7,1,4,False,False,0,7666822
6000,1,18,False,False,0,25087995
2427.7,1,7,False,False,0,11015019
1362.1,1,4,False,False,0,6117140
1831.4,1,4,False,False,0,7945790
3789.2,3,15,False,False,0,48762311
2508.6,1,9,False,False,0,11891750
2262.4,1,4,False,False,0,8861842
2165.4,2,9,False,False,0,17613843
2099.8,3,6,False,False,0,25444746
1261.8,1,2,False,True,3,6239655
2104.4,2,7,False,False,0,18860309
2148.8,1,6,False,False,0,9627211
2638.4,2,10,False,False,0,23138140
2320.3,2,4,False,False,0,18576872
2220.2,2,8,False,False,0,19426496
1376.0,3,5,False,False,0,18021693
2439.4,1,7,False,False,0,10188091
3378.4,2,10,True,False,0,27802580
2128.5,1,3,False,False,0,8938822
2863.8,2,9,False,False,0,22018615
2125.1,2,5,False,False,0,17486253
1532.1,1,3,True,False,0,7822274
1385.2,1,5,False,True,4,7463775
4001.2,2,13,False,False,0,33049796
2313.2,1,5,True,False,0,10732706
921.3,1,2,True,False,0,4654837
2629.2,3,8,False,False,0,31970437
2020.2,1,9,False,False,0,8842317
1389.0,1,5,False,False,0,6644886
1793.3,1,7,False,False,0,8102308
1655.7,2,8,False,True,8,17233612
1416.4,1,4,False,False,0,6363514
1963.3,2,5,False,False,0,17562062
1078.8,2,2,True,False,0,9940303
1652.8,1,5,True,True,9,9608588
2298.1,1,8,False,False,0,9850344
1177.1,1,5,False,False,0,5310238
1354.0,1,3,True,False,0,5913658
1774.8,1,5,False,False,0,7867296
3605.2,2,13,False,True,3,30607837
2724.0,1,8,True,False,0,13405588
1240.4,1,2,False,True,7,6413550
2307.4,1,8,False,False,0,10567541
1549.9,2,4,False,False,0,13179419
924.0,1,3,False,True,8,5378298
1488.8,1,7,False,False,0,6865545
1152.6,1,3,False,False,0,5094106
1305.3,1,3,True,True,5,7212336
1173.1,2,4,False,True,3,11014528
2386.1,1,8,True,False,0,11291540
1707.1,1,6,False,False,0,8317095
800,2,5,False,False,0,7297754
1154.3,1,3,False,True,5,6016908
2127.8,1,6,False,False,0,9753732
2009.4,1,4,False,False,0,8469987
1238.5,2,3,False,True,6,11219943
1347.7,1,6,False,False,0,6551087
1835.8,2,4,True,False,0,16782637
2020.1,1,6,False,False,0,8723319
800,1,4,False,False,0,3861174
1304.9,1,3,True,False,0,6204138
800,1,3,False,True,8,4733601
5011.7,1,18,False,False,0,20500301
934.9,1,2,False,False,0,3956531
2151.7,1,5,False,False,0,8818133
2822.4,2,8,False,True,10,23349198
1541.7,3,6,False,False,0,20504253
